pitch_mean,pitch_std,pitch_range,pitch_median,pitch_coeff_var,pitch_25th,pitch_75th,pitch_high_count,pitch_low_count,pitch_variance,voiced_ratio,pitch_jitter,volume_mean,volume_std,volume_max,volume_min,dynamic_range,volume_mean_db,volume_std_db,volume_median,volume_25th,volume_75th,energy_variation,shimmer,high_energy_frames,peak_energy_frames,power_mean,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,spectral_flatness_mean,spectral_flatness_std,spectral_centroid_max,spectral_centroid_min,spectral_centroid_median,spectral_centroid_iqr,rolloff_centroid_ratio,bandwidth_centroid_ratio,zcr_frequency,spectral_variability,spectral_centroid_variation,spectral_rolloff_variation,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_delta,mfcc_1_delta,mfcc_2_delta,mfcc_3_delta,mfcc_4_delta,mfcc_5_delta,mfcc_6_delta,mfcc_7_delta,mfcc_8_delta,mfcc_9_delta,mfcc_10_delta,mfcc_11_delta,mfcc_12_delta,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,tempo_bpm,rhythm_regularity,num_beats,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,harmonic_energy,percussive_energy,hpr_ratio,harmonic_variability,percussive_variability,harmonic_ratio,split,dialogue_id,utterance_id,speaker,emotion,sentiment,utterance_text,season,episode,audio_path
660.46643,337.29352,882.1981,776.00134,0.51068985,231.67468,976.9287,14.0,8.0,113766.92,2.75,246.45348,0.0018677273,0.0075283605,0.052208364,0.0,0.052208364,-68.72779,18.262968,0.0,0.0,0.0,0.0003608672,4.0307603,22.0,22.0,6.0164602e-05,136.39732,441.9746,262.76144,851.1811,129.3218,417.7554,0.009582763,0.031897873,0.9146596,0.27538207,1830.423,0.0,0.0,0.0,0.16901897,0.083513044,76.6621,0.54584765,12.775598,27.25,-703.8099,9.415391,-3.1188421,-0.26572263,-1.7470025,1.0581648,0.17273861,-0.36682937,-0.21593069,-0.48513263,-0.83599126,-0.23151585,-0.6882262,-1.8354577,-0.5019092,0.08242547,0.018351601,0.07657016,-0.061809327,0.003936064,0.013044399,0.027903587,0.049426317,-0.0032441386,0.023750005,0.0058499733,0.040923476,0.034331232,0.035453588,0.024634438,0.020649254,0.028958641,0.050675448,0.044114843,0.03595507,0.03231952,0.046893887,0.067796804,208.33333,0.0,1.0,-0.018679153,0.015016201,0.00022307945,0.033824176,0.0009933348,0.007534173,0.031044653,0.011341278,0.04059159,0.057951406,0.037252482,0.013218826,0.0057151895,0.0010551559,0.00063076534,0.0005513103,0.00022681187,4.5221914e-05,2.2855023e-05,16.222174,16.089283,16.173687,16.39437,16.265152,16.458261,16.269564,0.00093437557,0.0010625268,0.87938184,0.003863776,0.004305974,0.26501563,train,179,18,Rachel,neutral,neutral,Oh well,7,22,./train/dia179_utt18.wav
311.73764,488.5273,3642.2642,175.17978,1.5671104,163.54372,225.39346,25.0,109.0,238658.94,16.75,201.79843,0.011823723,0.014950777,0.046578847,0.0,0.046578847,-38.98451,32.57432,0.0045217136,0.0,0.02505752,0.001748769,1.2644728,88.0,25.0,0.00036332617,967.7451,1049.6423,2052.571,2112.8704,996.5119,951.831,0.06345711,0.081707075,0.48695216,0.48083353,4346.5986,0.0,1038.641,1661.6422,1.1552658,0.5949309,507.65686,1.1046828,163.59018,302.40625,-493.0953,46.49528,7.8078074,10.016839,-1.7389096,0.5969575,-4.423112,2.7870445,-0.6626778,0.38202184,-0.8856168,-1.0823004,-4.0435014,-1.4560543,-0.4637782,0.023454849,-0.04817075,0.0025769381,-0.013927,0.050292157,-0.0015665811,-0.03557954,-0.025931563,0.00052385597,0.018276444,0.0283467,0.24155588,0.20460927,0.19716686,0.21581566,0.3395323,0.30286142,0.2165726,0.16313598,0.17670125,0.19939254,0.21142766,0.25058132,156.25,0.061487544,9.0,0.013369287,0.020695128,-0.029582644,0.0629921,0.019076481,-0.004817773,0.5969612,0.18348987,0.15117139,0.047301695,0.011730049,0.008989042,0.004780678,0.0041164416,0.009502674,0.0048839604,0.0048536398,0.0028467246,0.001396486,19.523632,15.147566,16.779055,16.941776,19.745337,16.558691,16.010391,0.007880547,0.0055279187,1.4255877,0.010631588,0.0074841045,0.48202792,train,771,6,Joey,neutral,neutral,"Felicity and I, were watching",5,1,./train/dia771_utt6.wav
358.62933,224.20447,1703.9191,248.96593,0.62517047,207.22163,501.49158,55.0,87.0,50267.64,17.75,100.29494,0.026594229,0.03862648,0.15828452,0.0,0.15828452,-42.49239,33.32558,0.013487075,0.0,0.03336765,0.0048029637,1.4524385,68.0,25.0,0.002199258,1193.389,1271.2928,2485.153,2470.4941,1133.2777,1034.8674,0.093940645,0.12759078,0.46800902,0.469252,5546.5957,0.0,1243.5116,1901.2374,1.209187,0.5934086,751.52515,1.0926563,193.694,312.40625,-374.38596,46.740196,9.885067,2.8928921,-5.0493245,1.8330927,-2.0139384,1.5424136,-0.8475978,0.9039697,-2.12696,0.6893769,0.53621995,-1.3923092,-0.16300572,-0.17020215,-0.057372116,-0.02945232,-0.085498944,0.03675275,-0.056892227,0.03952505,-0.03985641,0.019628836,-0.0048288084,0.017029934,0.2183359,0.23296335,0.21713944,0.21380681,0.18330958,0.19474013,0.25894225,0.30555737,0.33030078,0.29385093,0.26067546,0.22231801,156.25,0.04944156,9.0,-0.004101671,0.0036849387,-0.031939656,0.035507254,0.00410357,0.0057534794,3.1161635,1.7490002,1.4682696,0.8916788,0.19914171,0.05001169,0.029969873,0.015947813,0.011302478,0.01070664,0.006720446,0.010111458,0.011423077,18.113972,18.496653,19.205502,19.189854,19.51853,20.692009,20.392931,0.014862026,0.014905363,0.9970918,0.025813127,0.022650827,0.40341082,train,434,1,Rachel,sadness,negative,Its one more thing in my life thats suddenly completely different.,8,5,./train/dia434_utt1.wav
733.0481,680.94525,3764.5996,529.7761,0.928923,385.39224,797.8716,27.0,63.0,463686.44,11.25,405.20004,0.01048741,0.017796839,0.062003158,0.0,0.062003158,-52.135883,32.178444,0.0,0.0,0.014738455,0.0020914716,1.6969718,71.0,25.0,0.00042671326,710.9016,1053.8027,1276.9236,1873.2056,579.43616,807.095,0.054144748,0.08550267,0.6580832,0.4592806,4202.8604,0.0,0.0,1523.0498,0.65244114,0.30962178,433.158,0.8882803,139.505,218.0625,-551.1113,26.905369,-8.621977,7.653768,-4.9368076,-2.636427,-4.314221,2.7507203,-2.0916436,2.3766375,-0.41324452,-0.4441585,1.3077322,-1.4528451,-0.47852844,0.14487717,-0.107358545,0.037183084,0.09903255,0.030606788,-0.028962925,-0.03557877,-0.018677328,0.047243383,-0.0855455,-0.028051808,0.1443886,0.14727755,0.15131652,0.13725175,0.122150846,0.13496724,0.15022174,0.20125751,0.16172226,0.11430243,0.12458337,0.14400582,93.75,0.07118017,5.0,0.013703504,-0.007860497,-0.01575931,-0.011502157,-0.0064833527,-0.005861968,0.10552141,0.37602788,0.3379177,0.20725968,0.08555187,0.07260272,0.063782535,0.047736805,0.019002661,0.006722001,0.0023692609,0.0021988696,0.00067861564,17.788462,17.42461,18.323507,17.872725,17.53819,17.967157,17.221022,0.0051355883,0.0067337453,0.76266336,0.01017136,0.011851631,0.30426052,train,163,5,Monica,neutral,neutral,Thats right.,6,25,./train/dia163_utt5.wav
824.7806,977.94037,3474.7747,434.44852,1.1856977,198.73657,854.6003,22.0,57.0,956367.4,9.875,385.8168,0.0076670554,0.012518051,0.041831873,0.0,0.041831873,-51.482693,31.068745,0.0,0.0,0.016815163,0.0010410431,1.6327065,74.0,25.0,0.00021548537,655.45264,1062.9003,1258.5596,1961.5352,551.05707,828.76733,0.047863234,0.08983263,0.70133096,0.44197732,4358.53,0.0,0.0,1419.1056,0.63268363,0.29093313,382.90588,0.9445445,112.41696,179.59375,-608.6606,23.998808,-3.1477108,7.2705846,-4.502723,1.3163431,-0.9333912,2.0013683,-1.7168512,0.6441698,-1.4917179,-0.3922971,-1.9264861,-1.9667305,-0.5721929,0.09021581,0.013464814,0.16449893,0.017910048,-0.042513266,-0.06705692,0.04767069,0.025900846,0.030551676,0.026252136,0.04613514,0.08633172,0.11809544,0.14894281,0.12782796,0.10946453,0.1379874,0.19314289,0.18825892,0.17150566,0.14293627,0.085344836,0.08787604,156.25,0.06928995,6.0,0.0062604104,0.010207446,-0.038775854,0.02317791,0.0008736992,0.008932395,0.15978535,0.101573884,0.10555579,0.06785009,0.044269316,0.037625823,0.02338598,0.015039744,0.008453668,0.005620511,0.004634045,0.0024874324,0.0006626996,17.287714,15.066453,16.194586,16.227287,15.971524,16.326784,16.099796,0.0043116184,0.0046265745,0.93192255,0.0071127643,0.008121638,0.3210596,train,537,4,Joey,neutral,neutral,"Well, I was hoping after tonight that maybe I could you know",6,10,./train/dia537_utt4.wav
615.42896,477.17236,1750.4417,500.73642,0.7753492,256.17175,694.7636,19.0,46.0,227693.45,8.125,230.74548,0.0042103403,0.0092716925,0.037185736,0.0,0.037185736,-55.823177,26.831589,0.0,0.0,0.0014341178,0.000607712,2.2021244,46.0,25.0,0.00010369124,500.6707,884.30493,931.11926,1657.3009,409.40717,710.94904,0.04109344,0.07404064,0.7621099,0.40493852,3121.8208,0.0,0.0,1232.5765,0.47913647,0.2160775,328.7475,0.81346697,58.86302,110.9375,-627.67316,21.568756,-10.410193,4.757187,-4.38287,-2.5495095,-5.439278,-1.3325733,-0.9331017,-1.5683436,-1.4187386,-1.5073472,-1.8460807,-2.1346185,-0.2846292,0.20564012,-0.024234153,0.08894152,-0.039182913,0.046211965,-0.0030007057,-0.028744945,0.05055027,0.059662838,0.012924456,0.02744037,0.10981065,0.1158633,0.10505563,0.09394002,0.09124489,0.10571394,0.107910484,0.12021453,0.12806004,0.12453748,0.14720465,0.13850078,93.75,0.090721846,4.0,-0.01355966,0.021857727,-0.0363879,0.0112674525,-0.0066441256,-0.002965759,0.058318097,0.09295475,0.07417451,0.033185374,0.012907555,0.014308778,0.023958419,0.010535012,0.0046953517,0.0010392134,0.0005856114,9.124989e-05,2.4992012e-05,16.790174,16.209892,16.587751,16.468105,17.0476,17.246367,16.397343,0.0021375932,0.0024571652,0.86993927,0.0053693373,0.0053871563,0.32241657,train,447,0,Phoebe,neutral,neutral,"Okay, Im gonna go get Frank.",3,18,./train/dia447_utt0.wav
687.31384,301.04752,1368.9718,631.786,0.4380059,538.952,778.04895,20.0,41.0,90629.6,7.625,138.7242,0.010130041,0.021264879,0.09018954,0.0,0.09018954,-61.943798,30.430487,0.0,0.0,0.0,0.0016526015,2.0991898,57.0,25.0,0.00055481284,531.56067,998.1107,1054.9054,1943.0696,461.03088,824.1059,0.037484825,0.07648225,0.7709397,0.40548262,4353.0215,0.0,0.0,0.0,0.48872828,0.2210629,299.8786,0.8678325,63.573257,99.09375,-535.15247,16.851566,-1.280331,0.7986388,-2.2914655,2.093932,-2.7033195,-0.23466554,-1.4402931,3.9034238,1.8840542,0.32911086,-0.20759746,-2.0522408,-0.09757497,-0.030888842,0.022042746,0.026105404,-0.053758074,0.16241498,0.110774815,-0.006778221,-0.030761313,0.04386665,0.06606137,-0.028222155,0.038550135,0.043339916,0.07610462,0.15019844,0.110068,0.06140781,0.066184536,0.099351555,0.09044503,0.06214331,0.045574207,0.040139526,234.375,0.07779445,7.0,-0.017436182,0.0366313,-0.046431933,0.013809241,-0.0033485088,0.0066423127,0.04882203,0.25741425,1.0151554,0.260056,0.062435202,0.07208636,0.04584682,0.013397865,0.01699052,0.006550521,0.00742118,0.0066838823,0.0033187675,17.673439,17.422262,19.203022,18.91316,18.780155,18.49432,18.511683,0.005543527,0.005754451,0.96334434,0.014046548,0.011870595,0.40693069,train,478,13,Joey,joy,positive,The Mr. Bowmonts here!!!,6,24,./train/dia478_utt13.wav
811.5571,875.8872,3786.6736,510.95148,1.0792675,435.96008,712.7567,12.0,45.0,767178.4,7.125,321.0049,0.003431701,0.008136666,0.039425485,0.0,0.039425485,-58.065113,25.783447,0.0,0.0,0.0,0.00063464453,2.37103,50.0,25.0,7.798191e-05,458.1987,921.69543,826.7866,1634.7662,371.13934,700.8744,0.037574314,0.079346225,0.7862021,0.39536202,4128.4434,0.0,0.0,0.0,0.41185495,0.19687632,300.59448,0.7705703,70.4469,121.46875,-644.8674,17.62023,-5.484969,2.0768383,-3.0191932,-0.7711631,-3.4211547,-2.406496,0.26121795,-1.1899273,-1.8057145,-0.47774836,-2.2903712,-1.7785711,-0.268356,0.16943116,0.025305653,-0.005317705,-0.03224818,0.0017171305,0.0013126339,0.040514108,0.05827515,0.04026184,0.028136026,0.027543163,0.076701134,0.058642473,0.077960595,0.07824015,0.064117685,0.067012206,0.07102345,0.099278815,0.10813721,0.1101797,0.10140685,0.08911103,144.23077,0.091259934,4.0,0.01909699,0.015771838,-0.026526224,0.06541037,0.015242856,0.010753014,0.013084642,0.073989764,0.07998346,0.024918001,0.013388988,0.018520633,0.015185194,0.0020089385,0.0012492335,0.0016706885,0.0016223441,0.0003943314,0.00013398092,15.692605,15.032129,15.930254,15.73775,16.023046,16.120474,15.644617,0.0007255575,0.0029048407,0.24977446,0.0019429651,0.0075491993,0.055251215,train,211,7,Chandler,neutral,neutral,What a sweet story.,7,2,./train/dia211_utt7.wav
508.76974,310.49316,1512.5316,436.26022,0.6102823,306.56195,631.85,14.0,29.0,96406.0,5.375,145.1013,0.005163911,0.012400986,0.053137682,0.0,0.053137682,-62.819813,25.834002,0.0,0.0,0.0,0.00066771876,2.4014716,40.0,25.0,0.00018045038,285.57776,642.4313,547.373,1231.8091,266.2446,589.58856,0.019315317,0.045048166,0.83448577,0.36425522,2457.6414,0.0,0.0,0.0,0.3287307,0.16282932,154.52254,0.72640383,32.68171,62.78125,-652.13684,16.111286,-5.061963,3.28041,-3.5111024,-0.61683506,-3.3851902,-2.1042247,-1.1066657,-0.53020674,-2.7343497,-1.0767051,-1.3307495,-2.2585268,-0.36743882,0.12717234,-0.015927574,0.08758646,0.028073695,0.012192524,0.058724094,0.038685776,0.0056558577,0.044681065,0.049026422,0.06812788,0.0690994,0.069944136,0.057256356,0.07189797,0.08386121,0.06716958,0.061976925,0.0619132,0.08072479,0.093832485,0.05270595,0.044563297,104.166664,0.05882353,3.0,-0.023451457,0.015941262,-0.031085577,0.058406726,-0.00316604,0.013508007,0.1469811,0.19068772,0.14256728,0.055427704,0.026733745,0.014057627,0.012105074,0.004391886,0.0040663322,0.0020673175,0.0008064252,0.0003912063,9.666864e-05,13.948454,12.725133,13.054012,12.956319,13.17861,13.498058,13.129883,0.0023116795,0.0033155764,0.6972159,0.0056395615,0.008824803,0.20633908,train,689,12,Ross,neutral,neutral,Why? Did you write it?,4,2,./train/dia689_utt12.wav
347.58786,333.1306,1526.3889,212.2096,0.9584069,199.63585,335.01398,8.0,26.0,110976.01,4.25,117.858086,0.002215959,0.007803654,0.043994475,0.0,0.043994475,-64.98699,20.394005,0.0,0.0,0.0,0.00041369355,3.5215697,26.0,25.0,6.580749e-05,224.2632,590.94727,477.932,1278.504,242.3576,621.60333,0.012594155,0.039172515,0.8691743,0.3308878,3279.492,0.0,0.0,0.0,0.28520286,0.15090737,100.753235,0.7265943,37.751064,95.59375,-713.742,11.936733,-0.34149304,1.8357546,0.25677013,1.5172886,-1.9288111,0.063330546,-0.34685582,0.4722049,-0.65395916,-0.6001105,0.14571986,-1.3189174,-0.39271528,0.038104124,-0.0709634,0.007841703,-0.048066627,0.020145478,0.0025642065,0.03657475,0.011117712,-0.010636538,-0.016440526,-0.02407401,0.030086353,0.032837447,0.03661049,0.035824567,0.028545182,0.03218944,0.038357615,0.054987814,0.090128735,0.0926376,0.043929793,0.024994481,267.85715,2.0443912e-16,4.0,0.023850769,-0.009798783,-0.05720601,0.020731986,0.003048361,-0.009332731,0.11994118,0.0542294,0.032806586,0.016172495,0.0021351737,0.0022585236,0.0016469716,0.00022894052,0.00025539656,9.428981e-05,0.00010367359,8.747026e-05,1.4242922e-05,20.40362,20.717495,20.809431,20.489017,20.602604,20.408342,20.191261,0.0016108078,0.0010505564,1.5332756,0.005531363,0.0044661667,0.5043515,train,307,6,Monica,neutral,neutral,Do you love her?,4,17,./train/dia307_utt6.wav
418.10995,260.59836,2206.522,402.5365,0.62327707,267.6106,479.47034,36.0,46.0,67911.5,10.25,121.53997,0.010898242,0.016660068,0.054961435,0.0,0.054961435,-51.92763,32.88016,0.0,0.0,0.025641331,0.001116592,1.5286932,81.0,25.0,0.0003963295,633.70935,956.9161,1227.7141,1830.2644,549.6003,800.45465,0.048555776,0.07561387,0.6878837,0.4485667,4346.0083,0.0,0.0,1544.3801,0.64016867,0.29350737,388.44623,0.9301461,74.890205,125.15625,-549.10455,26.317211,-7.766611,5.8118057,-3.787779,-2.3024502,-7.287095,-2.3258758,-4.0560155,-0.32268214,-2.6724901,-1.6054207,-1.9610606,-1.9234798,-0.295186,-0.088630326,-0.052453827,-0.08789919,-0.0128941005,0.17061451,0.012788856,0.11346712,0.048656672,0.020213107,0.047236525,0.006689787,0.112008914,0.12573184,0.12632382,0.107417,0.09314351,0.116961576,0.118282214,0.1352929,0.1647782,0.16231246,0.16603613,0.1477756,208.33333,4.056202e-16,8.0,-0.020025838,0.024210997,-0.019652545,0.042315524,0.018402154,0.008776146,0.30741486,0.41063845,0.18032132,0.080242306,0.030021405,0.045661643,0.039085455,0.056775656,0.031039773,0.009607675,0.003874313,0.0044490527,0.0012829085,13.59938,13.338363,14.1438055,13.911887,14.302354,14.598602,13.509206,0.00524249,0.0070336503,0.7453431,0.008699431,0.011173679,0.26081383,train,912,4,Ross,surprise,negative,It's like a volcano in here!,5,11,./train/dia912_utt4.wav
574.1755,340.23755,1612.1481,419.05304,0.5925672,329.61475,794.2202,40.0,48.0,115761.59,11.0,204.08163,0.007566318,0.0126153715,0.049875304,0.0,0.049875304,-51.406635,31.130436,0.0,0.0,0.013142422,0.0010826756,1.6673065,78.0,25.0,0.00021639677,702.613,986.8485,1322.398,1852.0769,594.60144,817.10364,0.05656865,0.08362795,0.672598,0.45059943,3492.0469,0.0,0.0,1791.4014,0.6636973,0.30450243,452.54916,0.909563,67.93194,125.46875,-580.60284,24.135506,-12.205456,3.0445623,-7.0479865,-3.2670946,-7.3914905,-5.849245,-2.3558369,-1.9050595,-5.207792,-5.3838153,-2.4790978,-2.3314302,-0.14900494,0.038031533,-0.09486279,0.0658318,0.061912857,0.0930168,0.058503795,0.06615495,0.057178527,0.09336236,0.05570473,0.0778834,0.0895859,0.13010323,0.16865808,0.13699794,0.1463151,0.1711569,0.15640876,0.16022126,0.174444,0.13417807,0.077014655,0.07297883,208.33333,0.06373774,10.0,-0.014188904,0.04605691,-0.051648647,0.0068245083,-0.002056959,0.0052388804,0.112569824,0.1520992,0.10646805,0.122926034,0.044197418,0.043983597,0.039873775,0.012707963,0.0145304715,0.007940636,0.0024811768,0.0005340827,0.00030336442,17.968006,16.946026,17.139757,17.550163,17.47985,17.999298,17.234953,0.0036292537,0.004635188,0.7829771,0.0066132285,0.00832508,0.2631952,train,977,8,Rachel,neutral,neutral,"And y'know, and um, I...",3,12,./train/dia977_utt8.wav
522.98975,319.74805,1122.6902,510.34192,0.6113849,319.2448,597.4558,17.0,17.0,102238.805,4.25,122.81007,0.0056985035,0.016267909,0.08330643,0.0,0.08330643,-68.74493,24.481258,0.0,0.0,0.0,0.00090018,2.8547685,34.0,25.0,0.0002971177,338.3141,927.97906,692.41785,1783.5774,288.96265,732.9607,0.024591088,0.076576404,0.8736766,0.3204882,5161.7363,0.0,0.0,0.0,0.29502848,0.12822375,196.72871,0.7572404,52.81855,66.75,-636.6918,8.106093,3.2836695,0.10034611,-1.17137,1.4905493,-1.1532358,0.5571501,-0.40189812,0.5436436,0.39102617,0.30193517,0.44328105,-2.1992066,0.10655067,-0.2157919,0.043409318,-0.030685356,0.041293163,0.06263114,0.009411152,0.007919699,-0.053636096,0.027501771,-0.020025672,-0.04517339,0.043382127,0.037750624,0.06464006,0.07830199,0.06658243,0.047476627,0.047436822,0.06668808,0.06129333,0.056211058,0.041384116,0.037032716,125.0,0.0,2.0,0.005284178,-0.008658487,-0.017826686,0.034006003,-0.005057977,0.009510592,0.08276022,0.15919158,0.19286402,0.053289443,0.109102756,0.107127704,0.014336333,0.0026268612,0.0032326651,0.003476209,0.00839525,0.016940331,0.010591638,17.344707,16.916674,17.272135,17.54459,17.58781,17.550676,17.725704,0.0017251066,0.0047567612,0.36266336,0.0044546495,0.014768901,0.077203386,train,332,12,Ross,anger,negative,No!,8,1,./train/dia332_utt12.wav
373.6182,188.19771,1040.7507,295.16068,0.50371665,252.49,442.0787,42.0,86.0,35418.375,16.0,95.510666,0.011081478,0.017124161,0.06091247,0.0,0.06091247,-44.833572,31.52509,0.0013221337,0.0,0.023814343,0.0018665,1.5452958,72.0,25.0,0.0004160361,765.4859,811.1071,1552.353,1642.4683,832.0532,835.6725,0.044135958,0.04991788,0.5022249,0.48848096,3641.084,0.0,858.6248,1423.8792,1.0368494,0.5793044,353.08765,1.040766,99.4859,203.71875,-529.6712,51.7829,-5.0220037,9.094252,-0.34364015,2.2762764,-5.420258,-4.2376304,-4.5649824,-3.6880207,-2.7486627,-2.411215,-3.7465289,-0.75740737,-0.5784511,-0.004703157,0.03296452,0.014229475,-0.09804304,-0.052528,0.014286596,0.03679395,-0.04166398,0.015377295,-0.013947582,0.039809592,0.26072574,0.23090068,0.24518955,0.2372139,0.2297578,0.22546323,0.22532366,0.23392816,0.21461691,0.22914304,0.267324,0.2772609,98.68421,0.024994792,6.0,-0.011227387,0.02824758,-0.02728035,0.04604186,0.0053380346,0.016940685,0.36784273,0.36496133,0.1815904,0.1155696,0.08295776,0.08347357,0.046091378,0.020688783,0.008211073,0.0066643297,0.0037147594,0.0009639543,0.00032956048,16.550343,13.777208,15.890869,14.890576,15.454979,15.41363,14.591452,0.0051551047,0.007291394,0.7070113,0.009128947,0.012093304,0.2641926,train,354,2,Mr. Heckles,neutral,neutral,Thank you. I'm going to rejoin my dinner party.,2,3,./train/dia354_utt2.wav
736.1247,755.3753,3609.724,467.03137,1.0261513,359.9527,736.818,42.0,124.0,570591.8,20.75,333.5833,0.015927494,0.014766138,0.051548384,0.0,0.051548384,-30.749132,31.782286,0.014992816,0.0,0.02924373,0.0022081381,0.92708486,123.0,25.0,0.0004717239,1268.5602,1127.8921,2357.3208,2003.2303,1067.2413,816.5243,0.10495907,0.10928421,0.3772375,0.45333037,4797.8813,0.0,1420.6929,1810.5059,1.2506793,0.6015975,839.67255,0.9219418,208.59856,371.28125,-408.6362,59.86243,-13.999563,6.9685273,-6.6691656,-2.344108,-6.49309,-1.7113811,-4.502061,1.5156733,-3.590721,-0.20089643,-1.8462933,-1.4919261,-0.25426674,-0.12204319,-0.14373776,-0.00986812,-0.008203155,0.05973172,-0.04044342,0.12749216,0.024658214,0.04214143,0.007991894,-0.004969251,0.26453927,0.2692616,0.2566862,0.23298746,0.2539611,0.2840729,0.32470617,0.3373762,0.30293575,0.33272815,0.33519396,0.27710795,144.23077,0.04,11.0,-0.0017299278,0.017278725,-0.012201099,0.0060974723,0.0069106226,0.010905364,0.2270931,0.4107137,0.27885973,0.16052403,0.101883195,0.09860334,0.07480277,0.025680536,0.017529465,0.006616422,0.006956493,0.004698938,0.0016850482,17.715384,14.933211,16.365501,16.218836,17.262325,17.79497,15.789815,0.0070871133,0.010603951,0.6683458,0.007610675,0.010276676,0.22926758,train,836,8,Joey,neutral,neutral,Yeah. I realized it about a half-hour ago but I didn't want to say anything 'cause I didn't want to jinx it.,5,21,./train/dia836_utt8.wav
368.46237,271.87393,1143.0284,237.58342,0.7378608,220.0419,394.7035,23.0,53.0,73915.44,9.5,69.608215,0.0049502584,0.014361358,0.07894546,0.0,0.07894546,-60.64776,27.011421,0.0,0.0,0.0034214808,0.00113586,2.901133,29.0,25.0,0.00023075368,606.9131,1005.6956,1353.7102,2193.4946,624.52295,982.4294,0.03970641,0.07963177,0.71356994,0.43735433,4908.629,0.0,0.0,1459.4019,0.6829914,0.3237962,317.65128,1.0649787,89.79631,151.28125,-603.21075,24.613802,8.164366,5.017752,-1.5475376,3.1849186,-1.3754305,-1.8942847,-1.5026693,-1.4758636,-0.45791948,0.21345077,0.67703855,-0.8685525,-0.24537167,-0.37641448,-0.18834768,-0.0097920615,0.0028917876,-0.018023057,-0.037982896,0.003198616,-0.022354696,-0.010002628,-0.07161244,-0.06893457,0.15411392,0.11732572,0.105867974,0.11336571,0.10363935,0.11035292,0.12379166,0.1351613,0.14681746,0.18231791,0.177405,0.15102379,104.166664,0.0,3.0,0.039731536,0.03160026,-0.045981664,0.024629915,0.0067778574,0.006176807,0.041835032,0.2213674,0.1019077,0.049360547,0.17605048,0.124692835,0.018356282,0.002311661,0.001181423,0.00048014903,0.00044355812,0.00014306446,0.00027060517,15.012116,14.771811,16.021677,15.472817,15.490286,15.456359,15.3550415,0.00060934515,0.0045167096,0.13490878,0.0009806508,0.014231676,0.0057985806,train,198,4,Phoebe,surprise,positive,Ross!,6,25,./train/dia198_utt4.wav
580.7947,238.60274,1585.3391,590.74133,0.41082114,410.92166,678.85583,58.0,52.0,56931.27,13.75,137.43205,0.014421851,0.01962861,0.0700167,0.0,0.0700167,-46.820812,34.474247,0.0,0.0,0.027628895,0.0016700394,1.3610326,97.0,25.0,0.0005932721,809.9919,976.2685,1662.5374,2006.6985,797.3461,921.56055,0.05713669,0.071820185,0.59337896,0.4662286,3716.726,0.0,0.0,1640.9424,0.8989858,0.44355115,457.0935,1.0256994,98.64313,227.125,-480.0356,40.746696,-4.3440523,0.22180006,-4.4363093,0.62551504,-2.6500733,-1.399082,0.4586526,2.383703,-1.8145365,-0.22563767,-1.912567,-2.161298,-0.32953173,0.14721715,0.0055024233,0.026728217,-0.062079314,-0.0051703565,-0.012535727,-0.07915857,-0.012377366,0.03326069,0.016822571,0.012782796,0.18218857,0.17719978,0.19319558,0.21504085,0.2278486,0.2040761,0.20347959,0.21411811,0.17378584,0.18013999,0.16821954,0.16228656,98.68421,0.06992093,6.0,0.012822837,0.009411271,-0.02263282,0.023452576,0.016291747,0.008148386,0.42520466,0.50577575,0.39852378,0.2520507,0.10218121,0.09335247,0.039886042,0.0141236195,0.010825752,0.0066474746,0.0034907358,0.002306306,0.0014494268,16.141375,13.612689,14.84412,14.789435,15.16464,15.028566,14.807874,0.007075016,0.008433603,0.8389069,0.009361448,0.012145552,0.23230334,train,47,7,Joey,joy,positive,"No, no wait, for get them, we got one, hard left.",2,6,./train/dia47_utt7.wav
